Item_Identifier,Item_Fat_Content,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Item_Weight_interploate,Item_Visibility_interpolate,Outlet_age
1.0,2.0,3.0,141.5496,9.0,1999,1.0,0.0,1.0,1976.0944,19.25,0.034753686,25
1.0,0.0,13.0,91.0146,7.0,2002,2.0,1.0,1.0,1368.219,16.5,0.028476451,22
1.0,2.0,4.0,57.8562,8.0,1997,2.0,0.0,1.0,355.5372,13.5,0.067872402,27
1.0,2.0,10.0,250.9408,4.0,1985,2.0,0.0,0.0,1001.3632,10.682500000000001,0.026420581,39
1.0,0.0,2.0,164.5526,7.0,2002,2.0,1.0,1.0,1644.526,7.865,0.061183503,22
2.0,1.0,8.0,84.7224,9.0,1999,1.0,0.0,1.0,1619.2256,10.6,0.035247642,25
1.0,2.0,4.0,88.9514,5.0,1985,1.0,2.0,3.0,3453.5046,13.399999999999999,0.02974207,39
1.0,2.0,5.0,178.337,6.0,2004,2.0,1.0,1.0,1411.496,16.2,0.128397995,20
1.0,2.0,6.0,169.7448,9.0,1999,1.0,0.0,1.0,3238.4512,14.5,0.058918844,25
2.0,1.0,9.0,116.4492,1.0,1987,0.0,2.0,1.0,2316.984,7.235,0.076791671,37
0.0,0.0,7.0,55.1298,6.0,2004,2.0,1.0,1.0,1240.3854,16.75,0.021220113,20
1.0,2.0,0.0,88.8514,4.0,1985,2.0,0.0,0.0,265.6542,15.833333333333334,0.2004264,39
0.0,0.0,14.0,113.286,5.0,1985,1.0,2.0,3.0,2716.464,14.916666666666666,0.078589629,39
1.0,2.0,3.0,52.564,6.0,2004,2.0,1.0,1.0,639.168,14.0,0.031261583,20
1.0,0.0,4.0,265.8884,8.0,1997,2.0,0.0,1.0,2649.884,19.85,0.005235143,27
1.0,0.0,5.0,106.328,2.0,2007,2.0,1.0,1.0,852.224,10.895,0.027032204,17
1.0,0.0,0.0,148.205,0.0,1998,2.0,2.0,0.0,449.415,5.635,0.172856719,26
1.0,2.0,13.0,229.3668,2.0,2007,2.0,1.0,1.0,2303.668,10.65,0.085617517,17
1.0,0.0,0.0,88.283,0.0,1998,2.0,2.0,0.0,89.883,15.1,0.127334766,26
2.0,1.0,9.0,178.7318,8.0,1997,2.0,0.0,1.0,1263.0226,16.5,0.036641597,27
1.0,2.0,3.0,208.5638,7.0,2002,2.0,1.0,1.0,2277.7018,13.35,0.014656564,22
1.0,0.0,10.0,63.0826,1.0,1987,0.0,2.0,1.0,322.913,12.15,0.037864854,37
1.0,0.0,13.0,186.3924,9.0,1999,1.0,0.0,1.0,1295.6468,13.65,0.036016619,25
1.0,2.0,12.0,240.288,9.0,1999,1.0,0.0,1.0,2396.88,20.75,0.12953868,25
1.0,0.0,6.0,210.6586,1.0,1987,0.0,2.0,1.0,5487.5236,19.1,0.038531668,37
0.0,0.0,4.0,171.5764,7.0,2002,2.0,1.0,1.0,4637.9628,17.25,0.0753255135,22
0.0,2.0,14.0,123.0388,5.0,1985,1.0,2.0,3.0,1981.4208,14.898333333333333,0.112119359,39
1.0,0.0,6.0,45.9402,5.0,1985,1.0,2.0,3.0,872.8638,12.546666666666667,0.0770133865,39
1.0,0.0,13.0,43.8428,1.0,1987,0.0,2.0,1.0,175.7712,10.195,0.041907414,37
2.0,1.0,9.0,176.6344,1.0,1987,0.0,2.0,1.0,1962.7784,16.6,0.027556247,37
1.0,2.0,10.0,111.8202,1.0,1987,0.0,2.0,1.0,2025.3636,17.6,0.076058484,37
1.0,0.0,6.0,117.1808,8.0,1997,2.0,0.0,1.0,1874.8928,8.185,0.038729057,27
1.0,2.0,5.0,261.1936,7.0,2002,2.0,1.0,1.0,2348.9424,13.65,0.080804019,22
0.0,0.0,4.0,231.9642,9.0,1999,1.0,0.0,1.0,3020.7346,10.6,0.056884225,25
1.0,0.0,6.0,243.9144,2.0,2007,2.0,1.0,1.0,4655.2736,10.8,0.050000257,17
1.0,0.0,3.0,219.4824,8.0,1997,2.0,0.0,1.0,1747.0592,15.2,0.021207519,27
0.0,0.0,7.0,232.9616,7.0,2002,2.0,1.0,1.0,2812.3392,8.895,0.06725765650000001,22
0.0,0.0,14.0,187.0924,6.0,2004,2.0,1.0,1.0,1850.924,11.8,0.113307794,20
1.0,2.0,13.0,45.1402,0.0,1998,2.0,2.0,0.0,45.9402,7.63,0.225476528,26
1.0,2.0,1.0,157.5288,2.0,2007,2.0,1.0,1.0,1571.288,6.55,0.034800079,17
1.0,0.0,13.0,144.976,1.0,1987,0.0,2.0,1.0,2783.044,16.85,0.139301634,37
1.0,0.0,6.0,168.2474,5.0,1985,1.0,2.0,3.0,3200.5006,12.0425,0.025612348,39
2.0,1.0,9.0,116.9492,2.0,2007,2.0,1.0,1.0,2316.984,7.235,0.077290355,17
1.0,0.0,4.0,55.1956,6.0,2004,2.0,1.0,1.0,491.3604,19.25,0.1017546,20
1.0,2.0,2.0,233.93,0.0,1998,2.0,2.0,0.0,233.03,13.85,0.094265737,26
1.0,0.0,6.0,93.6094,1.0,1987,0.0,2.0,1.0,476.047,18.1,0.022380952,37
1.0,0.0,13.0,153.1366,1.0,1987,0.0,2.0,1.0,3173.8686,18.6,0.01575657,37
1.0,0.0,4.0,196.3426,0.0,1998,2.0,2.0,0.0,790.9704,6.615,0.156307983,26
1.0,0.0,5.0,77.367,0.0,1998,2.0,2.0,0.0,153.134,15.6,0.195688803,26
0.0,0.0,7.0,158.6578,7.0,2002,2.0,1.0,1.0,3369.6138,18.85,0.13747519,22
1.0,0.0,13.0,197.2452,6.0,2004,2.0,1.0,1.0,2348.9424,7.235,0.1085519,20
1.0,0.0,10.0,63.4826,8.0,1997,2.0,0.0,1.0,2002.0606,7.825,0.07962861,27
2.0,1.0,9.0,177.0054,5.0,1985,1.0,2.0,3.0,2101.2648,13.7625,0.03100078,39
1.0,2.0,3.0,188.2556,6.0,2004,2.0,1.0,1.0,3379.6008,19.7,0.016202582,20
1.0,0.0,4.0,34.4874,6.0,2004,2.0,1.0,1.0,494.0236,12.6,0.024190156,20
1.0,2.0,13.0,230.2668,7.0,2002,2.0,1.0,1.0,5759.17,10.65,0.085308611,22
1.0,2.0,10.0,73.2038,6.0,2004,2.0,1.0,1.0,1404.1722,16.75,0.008564925,20
0.0,0.0,4.0,55.393,3.0,2009,1.0,2.0,2.0,1018.674,13.8,0.097457483,15
2.0,1.0,9.0,43.6086,1.0,1987,0.0,2.0,1.0,624.5204,9.6,0.029619203,37
2.0,1.0,11.0,189.253,8.0,1997,2.0,0.0,1.0,1518.024,13.1,0.0902460355,27
0.0,0.0,14.0,47.5692,7.0,2002,2.0,1.0,1.0,1379.5376,14.6,0.150872868,22
1.0,2.0,13.0,130.5626,3.0,2009,1.0,2.0,2.0,1180.4634,6.67,0.09031453,15
1.0,2.0,6.0,59.4536,8.0,1997,2.0,0.0,1.0,857.5504,15.7,0.018930352,27
2.0,1.0,11.0,107.7912,1.0,1987,0.0,2.0,1.0,982.7208,17.75,0.111209003,37
1.0,2.0,13.0,97.3752,1.0,1987,0.0,2.0,1.0,958.752,20.2,0.121153331,37
1.0,0.0,13.0,107.4622,2.0,2007,2.0,1.0,1.0,1693.7952,10.85,0.163160327,17
2.0,1.0,9.0,232.7616,9.0,1999,1.0,0.0,1.0,1874.8928,20.25,0.148163564,25
1.0,0.0,13.0,90.2146,5.0,1985,1.0,2.0,3.0,3648.584,13.055,0.028281197,39
1.0,2.0,10.0,156.0314,8.0,1997,2.0,0.0,1.0,2016.7082,5.86,0.150853308,27
1.0,2.0,5.0,92.4488,2.0,2007,2.0,1.0,1.0,1358.232,6.115,0.011437302,17
1.0,2.0,10.0,104.499,8.0,1997,2.0,0.0,1.0,1031.99,19.7,0.018024769,27
2.0,1.0,11.0,194.5478,6.0,2004,2.0,1.0,1.0,774.9912,9.8,0.090448534,20
1.0,2.0,6.0,89.0488,8.0,1997,2.0,0.0,1.0,1267.6832,12.5,0.08175276,27
1.0,2.0,10.0,166.0816,0.0,1998,2.0,2.0,0.0,671.1264,19.35,0.109667698,26
2.0,1.0,8.0,34.5532,8.0,1997,2.0,0.0,1.0,323.5788,16.75,0.075735621,27
2.0,1.0,11.0,182.7608,8.0,1997,2.0,0.0,1.0,1837.608,19.1,0.091917786,27
1.0,0.0,6.0,96.2094,0.0,1998,2.0,2.0,0.0,190.4188,21.35,0.130127365,26
1.0,0.0,3.0,179.2002,1.0,1987,0.0,2.0,1.0,2865.6032,19.5,0.082483516,37
1.0,2.0,1.0,146.4444,8.0,1997,2.0,0.0,1.0,1596.5884,6.575,0.075507758,27
1.0,2.0,13.0,88.9514,2.0,2007,2.0,1.0,1.0,2125.2336,6.67,0.124126756,17
1.0,0.0,0.0,74.838,9.0,1999,1.0,0.0,1.0,1537.998,12.3,0.009425158,25
1.0,2.0,6.0,97.841,7.0,2002,2.0,1.0,1.0,1255.033,16.1,0.024999711,22
1.0,2.0,10.0,155.8314,4.0,1985,2.0,0.0,0.0,310.2628,16.725,0.058545606,39
2.0,1.0,11.0,80.6618,2.0,2007,2.0,1.0,1.0,1208.427,17.35,0.020676141,17
1.0,0.0,5.0,35.219,0.0,1998,2.0,2.0,0.0,36.619,15.35,0.02346559,26
1.0,2.0,3.0,86.4224,8.0,1997,2.0,0.0,1.0,1022.6688,8.975,0.05272914,27
2.0,1.0,9.0,178.2686,1.0,1987,0.0,2.0,1.0,2666.529,13.15,0.024630755,37
2.0,1.0,9.0,55.6614,8.0,1997,2.0,0.0,1.0,718.3982,19.5,0.014274292,27
2.0,1.0,9.0,238.1248,6.0,2004,2.0,1.0,1.0,4266.4464,15.1,0.059313603,20
1.0,2.0,0.0,132.9626,6.0,2004,2.0,1.0,1.0,2360.9268,5.465,0.048518008,20
1.0,0.0,12.0,34.2216,1.0,1987,0.0,2.0,1.0,934.7832,17.75,0.073349552,37
1.0,0.0,0.0,100.3016,5.0,1985,1.0,2.0,3.0,2833.6448,12.355,0.055648052,39
0.0,0.0,14.0,92.7146,1.0,1987,0.0,2.0,1.0,1733.0774,6.96,0.077129323,37
1.0,0.0,1.0,196.0794,3.0,2009,1.0,2.0,2.0,1755.7146,17.85,0.087824967,15
1.0,2.0,13.0,142.4838,3.0,2009,1.0,2.0,2.0,561.9352,5.095,0.130031207,15
0.0,0.0,14.0,87.0882,1.0,1987,0.0,2.0,1.0,1803.6522,5.73,0.045334098,37
2.0,1.0,9.0,57.8588,1.0,1987,0.0,2.0,1.0,1145.176,7.5,0.096333029,37
1.0,2.0,4.0,218.6482,1.0,1987,0.0,2.0,1.0,3723.8194,7.855,0.073858923,37
0.0,0.0,14.0,146.9102,6.0,2004,2.0,1.0,1.0,1895.5326,5.655,0.175047104,20
2.0,1.0,8.0,37.6506,0.0,1998,2.0,2.0,0.0,37.9506,12.15,0.132952286,26
1.0,0.0,13.0,258.362,0.0,1998,2.0,2.0,0.0,259.662,9.6,0.086145867,26
2.0,1.0,8.0,190.3846,1.0,1987,0.0,2.0,1.0,3630.6074,18.85,0.0520115,37
1.0,2.0,6.0,127.4678,6.0,2004,2.0,1.0,1.0,3560.6984,20.2,0.059790095,20
1.0,2.0,10.0,182.295,0.0,1998,2.0,2.0,0.0,549.285,12.15,0.071440118,26
0.0,0.0,14.0,56.4614,9.0,1999,1.0,0.0,1.0,773.6596,19.6,0.03395415,25
1.0,2.0,5.0,88.5856,8.0,1997,2.0,0.0,1.0,878.856,16.0,0.099271209,27
1.0,0.0,4.0,117.5782,5.0,1985,1.0,2.0,3.0,2741.0986,11.2125,0.020769677,39
1.0,0.0,2.0,132.2626,6.0,2004,2.0,1.0,1.0,2098.6016,6.425,0.06316338,20
2.0,1.0,8.0,262.5226,8.0,1997,2.0,0.0,1.0,9779.9362,6.825,0.059846975,27
1.0,2.0,3.0,103.7674,4.0,1985,2.0,0.0,0.0,203.7348,7.3975,0.014342659,39
0.0,0.0,14.0,172.1422,0.0,1998,2.0,2.0,0.0,517.3266,7.97,0.057667173,26
0.0,0.0,14.0,166.4526,1.0,1987,0.0,2.0,1.0,3782.4098,17.25,0.037155206,37
2.0,1.0,9.0,48.8718,9.0,1999,1.0,0.0,1.0,425.4462,9.1,0.080417724,25
2.0,1.0,9.0,129.831,8.0,1997,2.0,0.0,1.0,1947.465,19.2,0.041227831,27
1.0,2.0,3.0,91.312,5.0,1985,1.0,2.0,3.0,3075.996,17.633333333333333,0.102226474,39
1.0,2.0,10.0,95.7752,5.0,1985,1.0,2.0,3.0,3930.8832,16.066666666666666,0.178210285,39
1.0,2.0,3.0,41.4454,0.0,1998,2.0,2.0,0.0,41.9454,14.5,0.06904249,26
1.0,2.0,0.0,98.5384,4.0,1985,2.0,0.0,0.0,591.2304,16.125,0.052791124,39
1.0,2.0,0.0,188.024,9.0,1999,1.0,0.0,1.0,2796.36,17.75,0.067607749,25
1.0,0.0,5.0,160.6578,2.0,2007,2.0,1.0,1.0,1765.0358,7.145,0.017887474,17
1.0,0.0,6.0,99.67,2.0,2007,2.0,1.0,1.0,3295.71,8.985,0.184440421,17
2.0,1.0,9.0,196.811,2.0,2007,2.0,1.0,1.0,3338.987,16.35,0.091074449,17
0.0,0.0,14.0,147.5102,8.0,1997,2.0,0.0,1.0,1166.4816,5.655,0.066512944,27
0.0,0.0,14.0,32.49,9.0,1999,1.0,0.0,1.0,865.54,9.5,0.041951439,25
1.0,2.0,13.0,264.9568,1.0,1987,0.0,2.0,1.0,6855.0768,5.78,0.074087369,37
1.0,2.0,6.0,257.5646,1.0,1987,0.0,2.0,1.0,5153.292,8.05,0.0913836375,37
1.0,2.0,4.0,95.6752,3.0,2009,1.0,2.0,2.0,1246.3776,6.75,0.108679906,15
0.0,0.0,7.0,173.3422,2.0,2007,2.0,1.0,1.0,4138.6128,16.6,0.136500981,17
2.0,1.0,11.0,141.9154,7.0,2002,2.0,1.0,1.0,2694.4926,6.095,0.081361288,22
1.0,0.0,13.0,197.211,0.0,1998,2.0,2.0,0.0,196.411,15.1,0.049976376,26
1.0,2.0,13.0,112.9544,9.0,1999,1.0,0.0,1.0,1342.2528,19.35,0.018591464,25
2.0,1.0,9.0,192.0478,3.0,2009,1.0,2.0,2.0,3099.9648,11.3,0.066952965,15
1.0,0.0,13.0,240.5222,2.0,2007,2.0,1.0,1.0,4541.4218,10.8,0.029107004,17
1.0,2.0,0.0,194.411,9.0,1999,1.0,0.0,1.0,5106.686,19.7,0.047489970000000006,25
1.0,0.0,6.0,113.1886,4.0,1985,2.0,0.0,0.0,111.1886,15.1,0.065872936,39
1.0,2.0,0.0,164.121,3.0,2009,1.0,2.0,2.0,1794.331,10.5,0.117149075,15
1.0,0.0,3.0,114.3492,9.0,1999,1.0,0.0,1.0,1853.5872,7.655,0.031994534,25
1.0,0.0,0.0,146.5076,3.0,2009,1.0,2.0,2.0,1625.8836,8.235,0.08276363,15
1.0,0.0,0.0,119.4756,8.0,1997,2.0,0.0,1.0,1090.5804,20.6,0.083004078,27
1.0,2.0,6.0,122.1098,9.0,1999,1.0,0.0,1.0,2892.2352,19.35,0.021490911,25
1.0,2.0,6.0,170.2448,0.0,1998,2.0,2.0,0.0,170.4448,9.5,0.058835928,26
1.0,2.0,10.0,183.5608,0.0,1998,2.0,2.0,0.0,551.2824,5.305,0.07871639,26
0.0,0.0,14.0,47.406,7.0,2002,2.0,1.0,1.0,978.726,9.8,0.013869809,22
1.0,2.0,1.0,101.699,6.0,2004,2.0,1.0,1.0,2992.771,9.6,0.022274264,20
1.0,0.0,3.0,79.6986,8.0,1997,2.0,0.0,1.0,1480.0734,13.0,0.153618566,27
1.0,0.0,13.0,113.0176,3.0,2009,1.0,2.0,2.0,2862.94,17.6,0.049267759,15
1.0,0.0,5.0,83.4224,2.0,2007,2.0,1.0,1.0,681.7792,14.3,0.12826315,17
1.0,2.0,0.0,172.3422,7.0,2002,2.0,1.0,1.0,5690.5926,10.3,0.02494708,22
1.0,2.0,6.0,62.2194,0.0,1998,2.0,2.0,0.0,185.7582,15.1,0.157154813,26
0.0,0.0,4.0,176.7028,2.0,2007,2.0,1.0,1.0,1416.8224,6.03,0.022832115,17
1.0,0.0,6.0,192.6162,8.0,1997,2.0,0.0,1.0,5580.0698,7.68,0.070900282,27
1.0,2.0,6.0,46.8744,7.0,2002,2.0,1.0,1.0,905.488,20.0,0.028180789,22
1.0,0.0,3.0,96.3094,8.0,1997,2.0,0.0,1.0,2856.282,15.85,0.136497913,27
2.0,1.0,8.0,117.6492,0.0,1998,2.0,2.0,0.0,347.5476,15.2,0.162462044,26
1.0,0.0,1.0,164.7184,8.0,1997,2.0,0.0,1.0,3962.8416,12.15,0.1402712405,27
1.0,0.0,13.0,222.6088,6.0,2004,2.0,1.0,1.0,6040.1376,19.35,0.118080437,20
1.0,2.0,10.0,45.4718,5.0,1985,1.0,2.0,3.0,1323.6104,15.850000000000001,0.017466284,39
1.0,0.0,12.0,157.5604,5.0,1985,1.0,2.0,3.0,5704.5744,12.350000000000001,0.031073804,39
0.0,2.0,14.0,125.1388,2.0,2007,2.0,1.0,1.0,1114.5492,8.85,0.113302223,17
2.0,1.0,9.0,49.5376,8.0,1997,2.0,0.0,1.0,1006.6896,19.85,0.025968706,27
0.0,0.0,4.0,38.8138,7.0,2002,2.0,1.0,1.0,690.4346,19.1,0.045400017,22
2.0,1.0,9.0,125.8362,2.0,2007,2.0,1.0,1.0,2516.724,17.0,0.126958147,17
1.0,2.0,0.0,102.0648,8.0,1997,2.0,0.0,1.0,1038.648,11.15,0.105307659,27
1.0,2.0,6.0,110.757,8.0,1997,2.0,0.0,1.0,1208.427,12.35,0.038500421,27
1.0,0.0,6.0,103.3306,7.0,2002,2.0,1.0,1.0,522.653,20.85,0.02137305,22
1.0,0.0,6.0,255.7988,5.0,1985,1.0,2.0,3.0,9251.9568,13.9425,0.04523898,39
1.0,0.0,5.0,263.291,0.0,1998,2.0,2.0,0.0,525.982,7.035,0.06910490999999999,26
1.0,0.0,1.0,122.0098,3.0,2009,1.0,2.0,2.0,2048.6666,4.785,0.09297084,15
1.0,0.0,13.0,254.2672,5.0,1985,1.0,2.0,3.0,10993.6896,11.0175,0.088839949,39
1.0,2.0,2.0,40.348,0.0,1998,2.0,2.0,0.0,39.948,17.25,0.209600084,26
1.0,2.0,10.0,153.4314,7.0,2002,2.0,1.0,1.0,2482.1024,9.3,0.033505804,22
1.0,0.0,3.0,78.8986,7.0,2002,2.0,1.0,1.0,1635.8706,17.25,0.072986772,22
0.0,0.0,14.0,153.1998,2.0,2007,2.0,1.0,1.0,3383.5956,17.85,0.024961677,17
2.0,1.0,8.0,101.6674,5.0,1985,1.0,2.0,3.0,1426.1436,13.825000000000001,0.092433518,39
1.0,0.0,13.0,217.585,6.0,2004,2.0,1.0,1.0,4327.7,9.8,0.026081567,20
0.0,0.0,7.0,127.1336,1.0,1987,0.0,2.0,1.0,3579.3408,18.85,0.09079168,37
2.0,1.0,8.0,158.2604,6.0,2004,2.0,1.0,1.0,2693.8268,9.695,0.113917889,20
1.0,0.0,5.0,138.118,9.0,1999,1.0,0.0,1.0,1957.452,10.0,0.045928229,25
0.0,0.0,7.0,172.9422,1.0,1987,0.0,2.0,1.0,2931.5174,16.6,0.135620265,37
1.0,0.0,13.0,259.6962,6.0,2004,2.0,1.0,1.0,5438.9202,18.25,0.077709902,20
2.0,1.0,9.0,170.579,0.0,1998,2.0,2.0,0.0,509.337,5.82,0.134975628,26
1.0,0.0,5.0,62.151,8.0,1997,2.0,0.0,1.0,1201.769,9.31,0.037955094,27
1.0,0.0,13.0,214.0218,7.0,2002,2.0,1.0,1.0,2564.6616,18.25,0.076125668,22
1.0,0.0,13.0,178.337,9.0,1999,1.0,0.0,1.0,1411.496,19.7,0.067039526,25
0.0,0.0,14.0,127.1652,7.0,2002,2.0,1.0,1.0,1291.652,6.865,0.014021626,22
1.0,2.0,4.0,184.4608,9.0,1999,1.0,0.0,1.0,4042.7376,11.35,0.023358738,25
1.0,0.0,13.0,169.0816,6.0,2004,2.0,1.0,1.0,5201.2296,17.7,0.029933275,20
2.0,1.0,9.0,124.6046,5.0,1985,1.0,2.0,3.0,2863.6058,19.275,0.111777297,39
1.0,0.0,0.0,177.866,8.0,1997,2.0,0.0,1.0,1078.596,20.85,0.032448523,27
1.0,2.0,13.0,97.0068,8.0,1997,2.0,0.0,1.0,1846.9292,17.25,0.047266211,27
1.0,0.0,5.0,38.419,9.0,1999,1.0,0.0,1.0,476.047,15.35,0.01404119,25
1.0,0.0,6.0,151.805,1.0,1987,0.0,2.0,1.0,2696.49,13.65,0.04917754,37
2.0,1.0,8.0,49.1034,0.0,1998,2.0,2.0,0.0,194.4136,15.2,0.020280476,26
1.0,0.0,4.0,178.0344,7.0,2002,2.0,1.0,1.0,535.3032,6.38,0.031962866,22
2.0,1.0,8.0,56.293,5.0,1985,1.0,2.0,3.0,2546.685,6.6425,0.054376275,39
1.0,2.0,4.0,97.2726,0.0,1998,2.0,2.0,0.0,195.7452,6.905,0.063850971,26
1.0,2.0,5.0,110.1544,4.0,1985,2.0,0.0,0.0,111.8544,9.836666666666666,0.060154968,39
1.0,2.0,15.0,183.9924,5.0,1985,1.0,2.0,3.0,6478.234,12.768333333333333,0.134441765,39
0.0,0.0,7.0,44.777,1.0,1987,0.0,2.0,1.0,605.878,15.7,0.03067808,37
1.0,2.0,6.0,177.0054,6.0,2004,2.0,1.0,1.0,2976.7918,15.2,0.103758647,20
1.0,2.0,10.0,182.1608,5.0,1985,1.0,2.0,3.0,5880.3456,13.48875,0.136701678,39
1.0,0.0,6.0,222.0772,4.0,1985,2.0,0.0,0.0,889.5088,11.7775,0.308145448,39
1.0,2.0,4.0,112.9176,5.0,1985,1.0,2.0,3.0,3435.528,10.06625,0.074806196,39
1.0,0.0,0.0,93.0462,6.0,2004,2.0,1.0,1.0,1110.5544,8.355,0.013926425,20
2.0,1.0,11.0,122.173,1.0,1987,0.0,2.0,1.0,2586.633,12.15,0.006754117,37
1.0,0.0,13.0,238.7564,3.0,2009,1.0,2.0,2.0,1906.8512,13.35,0.02948171,15
2.0,1.0,8.0,122.373,8.0,1997,2.0,0.0,1.0,2586.633,17.0,0.052209303,27
1.0,2.0,5.0,93.1804,9.0,1999,1.0,0.0,1.0,1378.206,17.35,0.041538713,25
1.0,0.0,13.0,88.383,4.0,1985,2.0,0.0,0.0,89.883,13.225000000000001,0.13064231,39
2.0,1.0,9.0,115.0518,1.0,1987,0.0,2.0,1.0,683.1108,9.1,0.055382616,37
1.0,0.0,6.0,54.1298,8.0,1997,2.0,0.0,1.0,1348.245,6.13,0.048676777000000004,27
1.0,0.0,6.0,55.4272,4.0,1985,2.0,0.0,0.0,111.8544,12.665,0.041970938,39
1.0,2.0,15.0,226.9062,1.0,1987,0.0,2.0,1.0,4514.124,19.2,0.005583951,37
0.0,0.0,7.0,233.8616,3.0,2009,1.0,2.0,2.0,937.4464,8.895,0.075757177,15
1.0,0.0,6.0,188.1872,9.0,1999,1.0,0.0,1.0,2458.1336,19.75,0.012467648,25
1.0,0.0,4.0,264.3568,3.0,2009,1.0,2.0,2.0,4745.8224,10.895,0.137368051,15
1.0,0.0,6.0,91.0146,5.0,1985,1.0,2.0,3.0,3466.1548,10.5975,0.092933158,39
2.0,1.0,8.0,154.463,2.0,2007,2.0,1.0,1.0,2503.408,10.3,0.117593973,17
1.0,2.0,6.0,148.2418,2.0,2007,2.0,1.0,1.0,3089.9778,19.1,0.026018497,17
1.0,2.0,5.0,111.3544,9.0,1999,1.0,0.0,1.0,1342.2528,4.555,0.034410585,25
2.0,1.0,8.0,114.0492,5.0,1985,1.0,2.0,3.0,3938.8728,10.3775,0.02426524,39
2.0,1.0,8.0,184.0608,2.0,2007,2.0,1.0,1.0,2021.3688,16.2,0.176175402,17
1.0,2.0,3.0,84.1224,0.0,1998,2.0,2.0,0.0,170.4448,8.975,0.088257771,26
1.0,2.0,2.0,128.7994,9.0,1999,1.0,0.0,1.0,1927.491,21.1,0.020750867,25
2.0,1.0,11.0,110.2912,7.0,2002,2.0,1.0,1.0,873.5296,17.75,0.111527348,22
1.0,2.0,1.0,142.2838,3.0,2009,1.0,2.0,2.0,421.4514,12.8,0.114318263,15
1.0,2.0,4.0,98.1726,2.0,2007,2.0,1.0,1.0,587.2356,6.905,0.038363204,17
1.0,2.0,5.0,141.8838,0.0,1998,2.0,2.0,0.0,280.9676,10.195,0.245483691,26
1.0,2.0,6.0,87.3856,9.0,1999,1.0,0.0,1.0,878.856,5.785,0.053930934,25
1.0,0.0,13.0,236.0248,5.0,1985,1.0,2.0,3.0,6636.6944,6.8725000000000005,0.018942606,39
1.0,0.0,3.0,162.4894,1.0,1987,0.0,2.0,1.0,1779.6834,7.96,0.028339599,37
1.0,2.0,0.0,98.7384,8.0,1997,2.0,0.0,1.0,492.692,8.3,0.030151351,27
1.0,2.0,6.0,145.5786,7.0,2002,2.0,1.0,1.0,3900.9222,5.46,0.107274301,22
1.0,0.0,4.0,228.6352,9.0,1999,1.0,0.0,1.0,3435.528,13.35,0.102670882,25
1.0,2.0,3.0,185.424,8.0,1997,2.0,0.0,1.0,5219.872,5.46,0.032177405,27
0.0,2.0,14.0,165.7868,5.0,1985,1.0,2.0,3.0,4913.604,13.105,0.039734882,39
1.0,2.0,5.0,180.3318,1.0,1987,0.0,2.0,1.0,4149.9314,20.75,0.083536989,37
2.0,1.0,9.0,119.0098,9.0,1999,1.0,0.0,1.0,2530.7058,6.59,0.026225693,25
1.0,0.0,3.0,151.934,2.0,2007,2.0,1.0,1.0,1837.608,7.55,0.0273235,17
1.0,0.0,5.0,192.7478,7.0,2002,2.0,1.0,1.0,2131.2258,20.85,0.03747983,22
2.0,1.0,9.0,192.5136,2.0,2007,2.0,1.0,1.0,2916.204,18.85,0.168531813,17
1.0,0.0,3.0,218.4824,3.0,2009,1.0,2.0,2.0,1528.6768,15.2,0.021293909,15
2.0,1.0,8.0,152.4656,7.0,2002,2.0,1.0,1.0,2934.8464,10.1,0.030269774,22
1.0,0.0,3.0,262.7226,6.0,2004,2.0,1.0,1.0,3171.8712,10.0,0.025822315,20
1.0,0.0,6.0,100.27,9.0,1999,1.0,0.0,1.0,998.7,8.985,0.183688161,25
1.0,2.0,5.0,99.7358,6.0,2004,2.0,1.0,1.0,1105.8938,11.5,0.125579201,20
2.0,1.0,8.0,61.5536,5.0,1985,1.0,2.0,3.0,918.804,15.675,0.077079177,39
2.0,1.0,9.0,48.6376,3.0,2009,1.0,2.0,2.0,575.2512,19.85,0.026074491,15
2.0,1.0,9.0,234.2958,1.0,1987,0.0,2.0,1.0,3739.1328,21.1,0.010593469,37
1.0,2.0,5.0,112.6544,8.0,1997,2.0,0.0,1.0,2684.5056,4.555,0.034357169,27
1.0,0.0,5.0,193.8478,6.0,2004,2.0,1.0,1.0,2712.4692,20.85,0.037396901,20
0.0,0.0,7.0,230.2694,1.0,1987,0.0,2.0,1.0,4567.388,7.905,0.064011067,37
1.0,2.0,6.0,228.4694,7.0,2002,2.0,1.0,1.0,5480.8656,6.78,0.085981978,22
1.0,0.0,6.0,186.224,5.0,1985,1.0,2.0,3.0,5033.448,10.89,0.040318693,39
1.0,2.0,3.0,185.9266,7.0,2002,2.0,1.0,1.0,2581.9724,15.0,0.161762835,22
1.0,0.0,13.0,164.8868,8.0,1997,2.0,0.0,1.0,2456.802,17.6,0.104878967,27
1.0,2.0,6.0,77.8012,0.0,1998,2.0,2.0,0.0,227.7036,13.8,0.107469819,26
2.0,1.0,9.0,163.821,6.0,2004,2.0,1.0,1.0,2120.573,5.11,0.034868095,20
1.0,2.0,4.0,43.5744,7.0,2002,2.0,1.0,1.0,407.4696,8.71,0.046079575,22
